fonte,motorista,rotulo_evento,comportamento,magnitude_pico_ms2,evento_detectado
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.271669345289953,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.672724214255021,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.672724214255021,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.348170508160126,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.348170508160126,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.348170508160126,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.28773424821017,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.1631312940841925,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.214348615784837,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.31638588721852,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.31638588721852,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.31638588721852,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.31638588721852,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.31638588721852,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.023851819412974,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.252089876591079,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.14556542853184,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.537463406917508,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.455780958923708,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.455780958923708,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.395891394349301,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3551772931174515,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3551772931174515,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3551772931174515,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3551772931174515,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3551772931174515,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3551772931174515,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.074543049325066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.961102987074592,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.118602388705361,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.118602388705361,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.118602388705361,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.485744259949189,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.485744259949189,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.018141987705093,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.059705482808471,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.6634241843936115,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.6634241843936115,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.6634241843936115,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.764100040786284,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.764100040786284,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.764100040786284,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.764100040786284,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.764100040786284,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.764100040786284,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.947979999829659,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.292340942303182,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.902856488539362,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.494158131168083,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.195936136469237,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.195936136469237,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.195936136469237,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.195936136469237,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.10123474583003,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.719876043374085,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.127190905158336,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.236944530485729,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.236944530485729,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.236944530485729,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.236944530485729,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.236944530485729,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.236944530485729,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.586285461407323,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.586285461407323,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.586285461407323,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.586285461407323,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.586285461407323,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.586285461407323,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.689184226617376,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,8.690375881884458,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3369977210327075,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3369977210327075,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.3369977210327075,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.712372999636805,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.712372999636805,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.712372999636805,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.712372999636805,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.212988582040591,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.212988582040591,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.59721797733895,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.59721797733895,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.59721797733895,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.59721797733895,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.346561089111083,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.685636155934695,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.358555476544158,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.576523810217946,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.576523810217946,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.576523810217946,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.576523810217946,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.197678530702644,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.48745104933151,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.48745104933151,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.879702137809066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.879702137809066,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.348843947200633,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.135866938675757,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.135866938675757,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.135866938675757,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.135866938675757,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,7.473371145080696,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.125273795000616,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.962902351460999,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.962902351460999,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.962902351460999,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.962902351460999,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.033561570706712,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.344164576409975,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.554958621696167,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.554958621696167,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.473949622747955,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.615643758976925,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.119455410227057,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.119455410227057,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.119455410227057,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.535529376474495,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.255253569004611,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.255253569004611,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.255253569004611,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.255253569004611,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.255253569004611,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.013243735259484,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.013243735259484,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.013243735259484,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.013243735259484,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.013243735259484,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,6.013243735259484,True
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.872474483442877,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.872474483442877,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.872474483442877,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.032945039413869,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.032945039413869,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.983276404737147,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.128805238949232,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.128805238949232,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.128805238949232,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.344542635986537,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.730130920749018,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,5.8118381063504945,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,3.720969905989832,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,2.916920841490342,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,2.916920841490342,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,2.8791815473959947,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,1.8867311703293226,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,1.971003886916629,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,2.5410365039563865,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.485443999683861,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.485443999683861,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.485443999683861,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.770569820777156,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.770569820777156,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.770569820777156,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.806582103755902,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.806582103755902,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.830438171563361,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.830438171563361,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.830438171563361,False
Yuksel & Atmaca (2020),desconhecido,Sudden Left Turn,agressiva,4.830438171563361,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.2259855540672038,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5007080603823875,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.2972994454168607,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.2972994454168607,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.5828009049431218,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.538652282445815,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.538652282445815,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.538652282445815,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.538652282445815,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.538652282445815,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.7167110424317293,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.8004173618479398,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.8004173618479398,False
Yuksel & Atmaca (2020),desconhecido,Sudden Break,agressiva,1.8004173618479398,False
